component_id,manufacturers
b7d3409f51e7deb9,Texas Instruments
b7ead44fde67889c,Taiyo Yuden
b8ea7cd3868b0561,Vishay
b9264bdb8def6de3,Microchip
ba373cce9557f0d0,ON Semi
bad4cd59ce99a328,Texas Instruments
bb64b5e795542c17,Crydom
bbbbd41a6674f999,Silicon Laboratories
bc0f24db20a99965,Texas Instruments
bd998785bcad7635,Maxim Electronics
bdbae5243cc17231,Philips
bdcb01762a08abb7,RECOM
be98cd49008c4140,Texas Instruments
bea7aece4549ee40,United Chemi-Con
beaaf0d68a9b3301,Cornell Dubilier
bfa8bdc25f87ab9c,Texas Instruments
c03072827940d484,TDK InvenSense
c0e94e6b452a38a8,Molex
c23ee47c5e7f3f81,ON Semi
c2e09286aea2d375,Diodes
c376db4cd19a9528,Molex
c38523c43d21ec0e,ROHM
c4941d3e051daefb,Rigado
c502267ebea20809,Vishay
c585168a8ead4a84,Texas Instruments
c5b11b9ae943f413,ON Semi
c6312a6f7958be31,Fairchild
c69f0bad109260a8,TE
c6cc906dfd581f18,Nexperia
c8123f9eac643de2,Johanson
c85366810b968344,Johanson
c88bbd34048ed2f8,Maxim Electronics
c9af7ca93c0aacec,NXP
c9e06e4f4ae6f7bc,Analog Devices Inc
ca8ba857e3513f21,Stackpole
ca97b90f259d9d7a,ON Semi
ccc0c36ce1064e3a,Maxim Electronics
cd5320f1acfcc3fe,YAGEO
cdf3468febdb17bf,Microchip
ce076fb997cac137,NXP
ce198b50b69d7fe0,Texas Instruments
ceadaf04cd5dc6fb,YAGEO
cf10f7452d0dc6eb,Molex
cfd0cf5b7bcc03ad,Texas Instruments
d12e4c0b3fb71b44,Panasonic
d2273aa0d78aefc9,Texas Instruments
d2d90abe5cf495e4,Texas Instruments
d2e6b9ae7df8b762,ON Semi
d32a6abea96bf022,JST
d3951b3b58230c35,Microchip
d39bf14e150f546b,Omron
d3c1587fa8513489,CTS
d3cfb0720a63bb27,Kemet
d3d35cdeb9b30389,Kemet
d4054fd67d2f3e1f,Melexis
d5700bcc62355ad1,Panasonic
d747e30986eabfd8,Stackpole
d8670bb94772d003,Broadcom
d87434480c3b345f,Coilcraft
d9bd9980affab651,Texas Instruments
da05b93e9deabcdf,ON Semi
db26d73872f4626e,ON Semi
dc4b4a6975f27412,ON Semi
dc64482d83f769f0,Samtec Inc.
dd2f3ea1d795cf52,Diodes
dd387dc37553bfa3,ON Semi
dd3ca685627dc001,Texas Instruments
de0adaeb17977750,TT Electronics
deb020effc6cfa75,ON Semi
dfbc3c1826fbfcc6,Murata
e16a226cff467b0f,Linear Technologies
e29334115a062e6a,Panasonic
e2f98826370d958a,Fairchild
e393a057e4722bac,TE
e401d9a64bb24e44,Comchip
e46bc70385a39622,ROHM
e6391743f490ba0b,Analog Devices Inc
e76124f632bfc0ea,Samtec Inc.
e7ceba762d86265a,Xilinx
e806703499848b97,Analog Devices Inc
e8c83f593fc260f1,YAGEO
e9451894527565e5,Abracon
e971b47da39a5b2e,Texas Instruments
ea1241bdea8fccbf,Electric Imp
ea803ce494ac6b60,Taiyo Yuden
eab8347f3f2cd220,Vishay
eaf0f6316b1fd2c0,YAGEO
eb090246289d4e17,Texas Instruments
eb891222a01c8d29,Hirose Connector
ec057b14fe168686,Analog Devices Inc
ed4bddbc385fa0c9,Broadcom
ed820039677048d5,"InvenSense, Inc."
eddd266ea686a223,Johanson Technology Inc.
edf1e979b8d0792a,Texas Instruments
eeb54e269a0e4973,Altera
f04fe3adf85990b0,Texas Instruments
f14c30b9cb2be50a,Kingbright
f158e4199dd6c09b,YAGEO
f2afe1da798eb50d,Linear Technologies
f3319e40908441cb,ON Semi
f3beebb1768404df,Texas Instruments
f5293445c1824475,Bourns
f57e8fa363c2b3c2,NXP
f5b5ff0d2bdefab4,Vishay
f82966edee4e4cb5,Philips
f87094661833e6ea,Vishay
f9d41bdbcb62c230,"TAIYO YUDEN CO., LTD."
fa4ffd92a0c969bd,Microchip
fad8f6dd2ec1f4ff,Texas Instruments
fc4a7feb7ddfbfa5,Microchip Technology / Atmel
fdfdd34718399559,Texas Instruments
fe39302ed4a2757e,Phoenix Contact
feef4d7e007be71a,Vishay
ff11a2ce746c314d,Phoenix Contact
ff2204fa86119f74,Knowles
002d5901e3351a88,Microchip
00bffff3982aa520,Amphenol
00c4d50e104a5d2c,TDK
00f342163d7d73a9,Vishay
00ff5708927d100d,AVX
01048dd2469e0117,Texas Instruments
018ab7dde44da1a9,Cinch Connectivity
0315b5836af8f0d0,Intel Corporation
03bffd89296d864c,TE
04a85cb818989575,Stackpole
04e0c5c3182a8c1b,Microchip
064c95db51cf8aee,STMicroelectronics
070ae7b7ee04ca94,Vishay
092b675ac99a1905,YAGEO
09a7b12b9d2565e8,YAGEO
09db0367c5b5b152,Texas Instruments
09e6da02f3f505e8,Tag-Connect
0ab651d28510e9bc,Alpha & Omega Semiconductor
0af5505d2a83c6e7,Texas Instruments
0b4c63b0d2c48ea5,Abracon
0ba262b1d477300c,Texas Instruments
0bbea187bfca2fc1,Molex
0ccf2e9cafecd473,Texas Instruments
0e1114f3baf5255d,Texas Instruments
0e3817f1916b47a7,Taos
0e42b72423192e32,Everlight
0ec3b125e21dbf73,TE
0f77244f3279288f,Molex
0fa6ef41b58bc47f,Texas Instruments
0ff50dffc22ff74d,Panasonic Industrial Devices
108b631400ba124d,YAGEO
10e46d9093e03517,YAGEO
11ce43853091e73f,Maxim Electronics
122564e55c2e45c4,Linear Technologies
1250c584bd8f342d,Diodes
12587b78860cbaf4,Cypress
13d55814b6ee65a3,Stackpole
13f349106b60a778,Toshiba
14088f22e39835f0,NXP
149ca8b91a90652f,Microchip
15473bf349685d75,ON Semi
17d04fdfc48e8e18,On Shore Technology
18309efbba50dc6b,ROHM
1832ea9a0119d9b6,Murata Power Solutions Inc.
1847aa793435395b,Panasonic
18d48c5b30a85557,YAGEO
1a97dff9789b47a9,Microchip
1b42906dd712bc16,STMicroelectronics
1b8c599bd93c8f44,Skyworks
1bb0a68db7049e36,TE
23bc3fdb1f7a50ef,Texas Instruments
1c6918490a56aba6,Molex
1c8ff06be4c06ba3,ALPS
1c91753fc5e0b08b,Analog Devices Inc
1d4467efa24d3dee,Infineon
1eaef75b02e5eb31,Texas Instruments
1f0f424baabc2741,Luna
1fbd66c7c0c83246,WeEn Semiconductors
20635b522f36deb0,ST Microelectronics
217b7381d64aa3eb,Vishay
22d884d37db05cc0,Linear Technologies
23f587eaa2240f39,TE
2513886214f8bfbb,Panasonic
25afe2c7440a0930,Fox Electronics
25f98d8ba6d46043,AVX
260dbf240f59996c,Philips
26560f8a609718f1,Linear Technologies
2727531e49ad9633,Linear Technologies
278926bbb566bc94,Microchip
28b59c98b511e13d,Fairchild/ON Semiconductor
291eeceeb2369a25,Vishay
29abb3cab41e6c47,Kemet
2a0b3006a8a4abd6,Panasonic
2a7ecf453006fc93,Texas Instruments
2a7fef6ef6787915,Microchip
2c356d7874968da3,STMicroelectronics
2c685791d2954270,ON Semi
2d0f896b780b0397,InvenSense
2d614136fff6b8b6,Stackpole
2dd51f51f47e12e5,ON Semi
2ddb7b29fd4d8d06,TDK
2ddbfd2ba323dafe,OriginGPS LTD
2f3d3d0ec772ca73,TE
30b28a7d15dbf240,Molex
31e483b265724c93,Lattice Semiconductor
32210204928d4f53,Kemet
32cf66768e0f811f,Silicon Laboratories
32e2d03db37c8c6e,Infineon Technologies AG
c036987a9da2f7ba,Diodes
33e1480e0a466850,Vishay
33eef7d7b63ebbd3,Atmel
34246b556a50f3d0,Bivar Inc.
34f67482c2430e16,ON Semi
3503917d76205dee,YAGEO
35292593f85f6435,Fairchild
3602343ffd299c02,Microchip Technology / Atmel
367267b9252c9910,Huntington Electric Inc.
3753ea0f3d688e91,Melexis
37e0f29c4a411f27,Molex
386bc7d843306948,Panasonic
389f51387fdd9695,STMicroelectronics
39bb3e01966b5999,Vishay
39d588123cafc54a,TDK
3cc19cbb246a009e,Linear Technologies
3cff37e32d71ee39,ON Semi
3d11f746e20c37db,Murata
3d81e55bb23dec1a,Vishay
3def4b3906a29d4c,Silicon Laboratories
3f8f58fefd3ab97e,Hahn
3fe4e0d0d6f8203d,Texas Instruments
4016375ff759bcec,Laird
407c185c7d2d427e,NXP
40ca9671fb203616,Wolfspeed
40f37cca58e245b7,TDK
41b7ef9b1e9ef5a3,Molex
42f66ac4a4304029,Power Integrations
4349eb48b078ba26,Samtec Inc.
436c7c3f88ea71ed,NXP
43792339c80552ee,Microchip
43b4e54b84ece635,Maxim Electronics
4519ecec66d02c0d,STMicroelectronics
457af34feb42cc25,Infineon
459df01e5f833b0a,Abracon
460b7220febb55e4,Microchip
471f4531e082385e,Texas Instruments
48d776f38249e75a,Texas Instruments
48faa251ad2d9d0d,Vishay
4933a75030de769f,Abracon
49488f7d98581675,Taiyo Yuden
4a48f1b1329e461f,Bel
4ac2cd940eed8926,Linear Technologies
4ae9b1731314556c,Texas Instruments
4d3016c8f14ee27e,Microchip Technology Inc.
4d5ce5122f0e6930,Bulgin
4daabc78c539576f,Sullins
4e511a1df96a1303,ON Semi
4e6f8d353356b09f,YAGEO
4ebde0c49a2e7ca5,Texas Instruments
4f21df9ff73162df,YAGEO
4f585ace55c4cdec,Vishay
4f958e7122a7ea3c,Seoul Semiconductor
5040b17aaeeb1593,TE
5041865c6e2d8e30,Omron
50498d86b9dc5875,ASAHI KASEI
50b334e0641aa54b,Maxim Electronics
510b2e18a3005e26,RF Solutions
5214399b8c6cf91d,Insight SiP
52241d2459f4552a,Texas Instruments
5262fe14cd6718e6,Power Integrations
52c65205cd5961b2,ON Semi
52c71644b3e4cf68,NXP
52d0622d47e90b16,Vishay
53346b4eb12b493a,Microchip
536ce958eaa56124,Linear Technologies
53e91d4926560bdb,TE
54176fb4082ed614,Altera
54f22e240a1e2684,Molex
5601a1ec6050e69e,Dorji Appied Technologies
567be83b41f90176,NDK
567fc912b94208fe,YAGEO
57702dd8eee69c75,Vishay
578e623392cc3e53,Infineon
58b45ead2e481f7d,Texas Instruments
5a515687005ccbb4,Texas Instruments
5acb95f80d35b776,Texas Instruments
5b661cdaac737df3,Texas Instruments
5b956cc1ce87ec2e,Vishay
5c9094cd1249de37,Diodes
5d0f0e465e188f32,Microchip
5d788b141463be0e,Omron
5dab69d56a7bb54d,C&K
5e9742f275e15177,Intersil
5ed2525bbb327b29,AVX
5f7c2746795c08da,"New Japan Radio Co.,Ltd."
5f8d821a8d8ff4d5,Microchip
5fc8e964561ac2d8,JST
5fc940f4b8c661e6,Bourns
601d0d158f9fe518,Microchip
60c892043e7c2ec8,Vishay
60e105841243ecb3,Microchip
612ac9a819f5761d,Molex
612fb419ca6a33c0,Octavo Systems
61a7e12bcb20b399,Johanson
6368ffbeb34e1d91,Vishay
63e40e6dfab04828,Analog Devices Inc
640ddae37676ba5e,Kemet
66fe5d5fa3f39f3c,HIROSE
6703adc1253e6f6b,CTS
683acefb974a46d7,Texas Instruments
6a2bd6b4da908811,Vishay
6a3bb65411fe4734,Texas Instruments
6a4acda8d06644f6,Nexperia
6a56f1ad26f8ea37,Panasonic
6afa984f89d80fba,Stackpole
6b4c371a6f6182b9,Microchip
6c4df97c726a1b5c,Texas Instruments
6e35f5362357241e,Nuvoton Technology Corporation
6e945532c98832d7,HIROSE
6f9fecd9dfae7b51,Kingbright
70445f6a8b8752f1,Bel/Johnson-Cinch Connectivity Solutions
707ea5006f7c80ae,Microchip
70b8258674ddcef3,Lite-On Inc.
70c1cd96cfb28278,Bourns
710f09df5a504ad9,Linear Technologies
71458ac27ed50429,Taos
7361165daf7c8243,Atmel
73cda425b09d9fdc,Everlight
74831870f31fd9ae,ROHM
74d6741f0e2ee967,Johanson
750b6337b183144c,Microchip
756b7452cec77545,Texas Instruments
7670d375394dcfe1,Supertex
76e7030361769adf,Analog Devices Inc
77756cceef4e23fa,Microchip Technology/Atmel
78714139c77404ad,STMicroelectronics
799983159b3cc608,Stackpole Electronics Inc.
7a6f8379cda3e0d6,Amphenol
7ac38f8fa507c1b2,CUI
7ae29a5e2cdbb3a8,NXP
7ba5b6ccd12c4b9d,Bel
7be700b5b3b0dd2c,Sullins
7d7e27b1b0a3eaa3,Fairchild
7d80568ed69e0e51,Panasonic
7dfef880b8407926,STMicroelectronics
7f21db44bc4fa21e,Dialight
7f702d5aa21fc6cf,Vishay
7fd67ab4d3ca9084,Texas Instruments
802b4c66858ac4e3,Yageo / Phycomp
806a02e328a78c89,Omron
808b5f170aed71e8,STMicroelectronics
8188475320885c43,Fairchild
826b8514f69057c8,Murata
83173fd83c762ebb,TE
835e6180b69c0687,Sullins
83ef81f062c9559f,ON Semi
841e49bba6dc339a,Microchip
85e92973b374ae37,NXP
87452454882534a7,Nexperia
87831d066a5f836a,Stackpole
87c20a434b8c89a9,Torex
87f7911d0e0bcabd,Microchip
889948fda4221dc7,United Chemi-Con
89dc1a2858401dd6,ON Semi
8a03d76465aa1a21,Linear Technologies
8b94d4d0fb9eaba9,Linear Technologies
8cc421ebf6b760ec,Vishay
8d3bbc735df87ae4,Murata
8d7bcbc995da6f15,Murata
8d9b3ef0a9e04875,Microchip
8e138eb28db71caa,Abracon
8e50fc1086ffbdd7,Texas Instruments
8f74c54445fca6e5,Texas Instruments
91067e6e5cc17c38,STMicroelectronics
92086d5ca8e2f028,NKK
9279323338b102a9,Bourns
92cdc4d79a427a0d,Linear Technologies
9310e19398cf5420,ROHM
948af1dbce987060,Vishay
955d1e6c050c54e0,Linear Technologies
9580ca5baca24000,Murata
96d08765faa6367a,Texas Instruments
96fbb7192b634fc1,Infineon Technologies AG
9701a2b41b79763e,Analog Devices Inc
971ae12bffb16c76,Texas Instruments
978fe0918996daa8,Copal
986a025e2ac7366b,AVX
98a2a0d906c2384b,Taiyo Yuden
98af40a5d145f6e9,AVX
98c62fc09236b5d6,Amphenol
99a5e77653d007c2,STMicroelectronics
9a4d3ed818a856f8,ECS
9a816278dd7cec04,TE
9aa0fac46f755e6b,Texas Instruments
9aee8d7b623237dc,NXP
9b200093fc313c36,Texas Instruments
9b2e3d7a7eec21aa,Future Technology Devices International
9bb3c169f179c982,Texas Instruments
9d3dfa7cbff9369e,ROHM
9d64a0cfde6794da,Taiyo Yuden
9df76b8803a03228,TDK
9e43ad84c10eea67,Vishay
9eb490e79e988993,C&K
9ebc269ec1040afd,Texas Instruments
9ee15453f2e2c6dd,Vishay
9f08c36b89c737d7,Texas Instruments
9f3d4ee08c88bfb2,Maxim Electronics
9f63c7af9c3c373f,Vishay
9fb6ec5c33e1b82e,TE
9fc521c0b49ba8a3,STMicroelectronics
a12a1ecfa48c5141,Bel Fuse Inc.
a131df2eee8dd5cb,Texas Instruments
a142883fc8ce8366,Lattice Semiconductor
a261300aea9209d0,Vishay
a2fade63f52f570f,Infineon
a49417fa66460e0e,Analog Devices Inc
a52d219cb5dde6df,Murata
a55a03ecbbfcd071,Epson
a63416700e2fe687,Linear Technologies
a678c2ccd0c782cd,Vishay
a6899081e7b00a87,Texas Instruments
a812f67027d37db4,Analog Devices Inc
a8cab5981e391c3b,HIROSE
a90ddcab053b3c09,WIZnet
ab444da7542df011,Texas Instruments
ac28f98aa8ade8e4,Microchip
ac3f18d90aae368d,Microchip
ac6c326774540dae,Texas Instruments
ae001120c2b0a81f,Littelfuse
ae5d617526ec568e,"Murata Manufacturing Co., Ltd."
ae7a0935e65af354,Everlight
af50ac73cd499cac,United Chemi-Con
af628ba96812e6a5,ON Semi
afae38a87299a1be,Bourns
b0c16ef55f7bd869,Fairchild
b11bb077f0aabdd7,Murata
b1f1abfd737eb2a7,YAGEO
b277779e581d470b,Bourns
b2d9ecd19a90d23d,Vishay
b325d7e1c562d374,Linear Technologies
b35db5e0031f7a68,NXP
b48a2cc9e169c6cd,Murata
b56f474ee65f5729,Molex
b708be8518815c02,magnetica
b7595045f2465794,ON Semi
b7a003e66b7a7c84,Wieland
b7a96699c16f78c5,TDK
b809cde81249d4a3,ON Semi
b81a597534dee708,CUI
b88c093ba07d6f02,Vishay
baf9d493ee2d4575,Nexperia
bba147ceb91f52b5,ROHM
bbdffb5a3d85a229,STMicroelectronics
bc59af6e271f4ea3,TE Connectivity Corporation
bc62cc5a7789cf8a,Texas Instruments
bc71f0e213d88f11,Keystone
bd51e7b976f2d5db,Broadcom
be7a632a88a95309,Taitron Components Incorporated
bee3cc69bbdbbbd6,AVX
c03716b3031ed49b,Linear Technologies
c152cd19ada04991,Infineon Technologies AG
c172fc623591a65e,International Rectifier (Infineon)
c196c425f36a7086,Infineon
c25f4842ef109629,Vishay
c44c2b241bd93ae0,Panasonic
c46bcb4e5833360a,Atmel/Microchip
c5257ccc6da8cb18,Taos
c6cd156773674812,Texas Instruments
c7058b1c4f64333b,Microchip
c71021b03b792bc0,Texas Instruments
c72d167d3c157a15,Maxim Electronics
c768e40ba364c56f,Yageo / Phycomp
c799da07d2e871da,Vishay
fcddeefcf6353f40,AVX
c88c78d4a60fe7c4,TXC
c9c17af5dd5fb2a8,Samtec
ca3b0679f7f14625,Honeywell
ca474d3db83dc75f,TDK InvenSense
ccf45e0b909454ac,Molex
ce2ef3e573da6712,Cirrus Logic Inc.
ce67c45d38ffd875,YAGEO
d018f4aa9858026d,Microchip
d13b3878a8c0b203,ON Semi
d1b2365928bddc8c,ON Semi
d2db64d8c9922840,Texas Instruments
d31b2dadc692c96b,Texas Instruments
d34beb09d641e15b,STMicroelectronics
d392529fc78ac14d,Panasonic
d465c120c32ed7f7,Bourns
d68203e7f25633d9,Tronics
d695e502c41daec3,Texas Instruments
d6b7b4438b2ee903,Microchip
d882c1c11907d0c2,Panasonic
d91e0e8e83144f7a,Texas Instruments
d943ebe7fb833e16,ROHM
d9b8be22de462be1,Panasonic
d9e3b6b1e62addcd,Intersil
da23f5373cf32f90,Texas Instruments
dcd7fcd31c43d7b8,Amphenol
de21fd87dea01e36,Texas Instruments
de6aa8a3e40c36d4,Molex
df9b30a3967af7b0,ON Semi
dfdab8be003e0660,Aker
dfdebea0f9fde433,Xicon
e056269162f20a44,Samsung
e1ac580f62a6c1c5,Futurlec
e1e97b9b8f9f8d17,YAGEO
e2babe883cdbf7c7,Microchip
e2e5ee9624c97d96,CTS
e6a08357fd55f77f,Vishay
e7f23a409c1fdfb3,Fairchild
e8c281934175caef,Knowles
e9d2136a5f63ebd0,TE
ea1313476fc22aee,KOA Speer
ead8c201ad8c9154,Infineon
eb8cb2850554c750,Nexperia
ecf516d88075f78c,Vishay
ed60adf7fde9e75e,Panasonic
ee2ec6dd0dd047f3,Texas Instruments
ee6faea15dd43c01,Panasonic
eeef0162b3b32b01,Winbond
ef56fd62596f3249,Vishay
efba453fae37ca4d,YAGEO
f05010aafd975dd7,Lite On
f12eafb57f7ba65a,C-Media
f13cb41b55ab44c6,Murata
f2d2983a30bbd96c,Texas Instruments
f2dcc95ffb94c650,Infineon Technologies AG
f2ebf4dc43e56943,Amphenol
f30432a376c93d8e,Molex
f3c584db03861170,Silicon Laboratories
f4ec9ab706b9b53f,Microchip
f4ee9a38f202e00d,ROHM
f5788d39f8ba3148,STMicroelectronics
f5938720d83258ba,Sullins
f6191e9b6737d3a9,Diodes
f6325159f145eebc,MPS
f707b9397f278842,ON Semi
f89ff96f524ec10b,Kemet
f92c6e8be709a2c6,CUI
f9fbbf6842b8f1c6,Stackpole
fa0d6e6216f96da6,Texas Instruments
fae5bd7b5b36f241,ON Semi
fba64bb4360743b3,Vishay
fbf709dc1b486f4a,Bosch Sensortec
fbfa21d85dcdf947,ECS Inc.
fc3a271ab99155bd,Murata
fc7f3a51a92bc3ec,YAGEO
fcbc12f728657296,Panasonic
fd08f0885e55e458,Fairchild
fd3a17647294794f,Bourns
fd6ff3ae6816c3bb,AVX
feaf9f65013a9889,AVX
000390920404a1af,Vishay
0019358d387c0323,NXP
002c347e2e8ff4b2,TE
0067bee17158e763,Diodes
007b77030cc1c075,Bourns
015f2c6f246ae81a,Microchip
019b10421610659e,Lattice Semiconductor
03176532397230c9,YAGEO
033b618b715a5b56,Panasonic
03a2c27dd9410e10,Panasonic
03b28231f923c7a3,ON Semi
04ee4d64c6025493,Bourns
05a1861c4f4e5522,Texas Instruments
05ffb70c798b2500,Tyco
074a91b21aafdadf,Molex
0898769edb7604d2,Texas Instruments
09661a2b9170ffae,Littelfuse
0a671a4696d9275e,Texas Instruments
0b8b146bb1410048,Texas Instruments
0c4023f6db80df8b,Texas Instruments
0cf712efaaa3a70a,ON Semi
0d773ec395a6ede9,Panasonic
0ddd7d616f487f25,STMicroelectronics
0f4e2dcf0955e6af,Keystone
0f6d398ffd642327,Vishay
0f97fc7fd2376710,Samtec Inc.
0fec6ee327e1afde,Murata
100acfcf906f16ec,Diodes
1091c8a32d0812bb,ON Semi
122b295776e617ac,Microchip
1284133c0b6f4f6e,Everlight
14ef1316a784c534,Vishay
15571147dca615a5,Tyco
15cb0bb89e14c099,STMicroelectronics
16044e7832208e2e,Microchip
16b079f058702bfc,Toshiba
16f95848d5227539,Molex
1721874212d922d1,ON Semi
177de22e61b47da6,Coilcraft
19124a1613ff726e,Atmel Corporation
1b0bbbdddc23d3cc,Panasonic
1b3a7ef8073f87c3,Broadcom
1b742e54166d4953,Nexperia
1baeb417ba7f93f6,Fairchild
1bb641d25806d211,NDK
1ca02efe840559fe,Panasonic
1cf2746a60cedbce,Murata
1ddf19eb79611a85,NXP
1e0b246ab15acedc,YAGEO
1ebb0c8e79bd1cd4,Texas Instruments
1ec97b59c2fb5747,Fairchild / ON Semiconductor
1f74a33dd576e6a8,Texas Instruments
1f890fa56e2a0d0d,Panasonic
1fc84f72c42a9473,Murata
1ff151ec1891b90b,Vishay
214d5979cbd93a4c,Texas Instruments
21bd5e9c0bc57f14,Texas Instruments
21c75ea35a56f31a,Panasonic
22c4e1a8a8c5a0b2,Vishay
241e4137c18cff14,Panasonic
243090776b6c1d3b,ON Semi
243c509a178d2acd,Holtek
249687195feb3310,Murata
2522e914473655cf,Bourns
253bee9365f518e8,Samtec
26416b24de72cff1,Silicon Laboratories
26ae1cac88e6d856,Murata
270c6cf01b3825da,Omron
27860188521a1107,Panasonic
27cfd419c3887cc8,EATON - COILTRONICS
2962fc02fec90b90,STMicroelectronics
2965969b9c38cb13,3M
296f9cfcfd45ef14,Texas Instruments
2b7cb39404f2d5eb,Allegro MicroSystems
2ba778b2d50e7e0d,Samtec
2c212366a96a23f3,Rubycon
2c7afc7bd0f2f735,Stackpole
2f0c8fc10c1d8905,Texas Instruments
2f1cd291710d5c9a,Analog Devices Inc
2f4a1ca38b6cd308,Analog Devices Inc
2f61d477312c064a,Vishay
30c65921dd55dc3e,Ohmite
31110800fbba2bd7,GeneSiC
315955b9f6b70acf,STMicroelectronics
32289917d6005efb,TDK
3495f9df50a56559,YAGEO
35621e9af7cc8388,NXP
3577eb32ef0b649e,TE
35ab87a6394322a9,Hitano
366385b3c8d45dd4,Texas Instruments
37b969b29a842711,Xilinx
38354e571d23464c,Mini-Circuits
38a096eed28b480a,Analog Devices Inc
38f14cf64bf76ed3,Kemet
39d2babb9dd506ed,Molex
39e232aea81dbdc2,ST Microelectronics
3aa37bdaf92631b0,TE
3b48778563be9ddf,NXP
3bf5c4f4e8d805a4,HIROSE
3d27a0232558c9ff,Texas Instruments
3d4c2581648ddc59,Texas Instruments
3de550bbf2b5c38f,BlueCreation
3e25fe6d9d705f57,Vishay
3e8a2a74d358b75f,Panasonic
3ee6618e4d045f49,Texas Instruments
3f77ea4ff20ea080,Texas Instruments
3f8ce34d014e5fdc,Texas Instruments
3faf09566c654de8,Murata
3fb5a5c284b7f027,Texas Instruments
40f8c1629af120fc,Vishay
41624fa3675c1ac2,Allegro MicroSystems
42cf9257518d2ede,Analog Devices Inc
434a2ca550e209aa,Texas Instruments
4396d3cc9b24055b,Molex
43ab5384c87f7d74,TDK
4475f058cd9b5b02,C&K
458c750868d2d680,Stackpole
46e6241ca0078102,Panasonic
47c99a0e6998d60e,CTS
497e40191938cafb,Vishay
49adabad769c0642,Texas Instruments
4b0095cdfae9813a,Zarlink Semiconductor
4b1d14403859a899,Semtech
4b65b17284b9b6e2,Stackpole
4b9fa6f6fcf7306a,Lite-On
4c2d1533fd6de8b0,Texas Instruments
4c6a8cfdd1e6797d,Eaton
4c897caa39d8e0e4,Microchip
4c98fd43d1570435,Nexperia USA Inc
4d51de706751a435,Microchip
4e9e545031fc56dc,NXP
4fc98711d6d72620,Texas Instruments
50ad55e2736e6429,Torex
517dd1bdddde0e1c,Diodes
51ca972d554b968b,Texas Instruments
5208dd02db79e83d,Panasonic
5261ff5aa1f2bdea,Silvertel
52e36955c6cb541a,Vishay
52e686d9c40f6f42,Panasonic
52f3782706492a22,Lumex
536bad886b881bcd,Sullins
541528c8142bd54f,YAGEO
5469336758d51c5a,YHDC
55f277915bd2f080,Panasonic
5604175aab42a5d2,Sharp
56c57218ed033e92,Panasonic
584448ba681dcf4b,Texas Instruments
584a356c2f7e22e2,Analog Devices Inc
58cca9e12bee1254,Micro Crystal
58e0d5e28db86559,Texas Instruments
5a2a9b8230b0f731,EDAC
5a69690b238e301a,AVX
5ae322962399de36,Texas Instruments
5b1243e39fd56f8d,MPS
5d33f10eef73ac64,Panasonic
5dcb4837d131364c,Texas Instruments
5df554cc26353622,Panasonic
5e4a0ca357c53489,Vishay
5e6d6fc804e72469,4UCON
6049f4179d9ae00b,Vishay
60f26f1718672d88,Texas Instruments
61c95b370c19b440,Vishay
62bfcfb5d2332ab8,YAGEO
63acaf964bcc65a8,Fairchild/ON Semiconductor
63d8a2e68d253b36,Tyco
63f647318257f7f7,Coilcraft
640011742c109daa,Omron
641bbbfdc81e3fd5,Vishay
643fae468803b10c,Honeywell
64777951faa5d7ef,Vishay
666f18c2bebe6b64,Texas Instruments
69411a6b259ee48f,STMicroelectronics
6aa383b635461632,Microchip
6ce00d8b83637058,Murata
6d5f612fba39290e,Cirrus Logic
6eb28ff95ef978e9,Omron
6eed3ff9044e79d5,Vishay
70069739c12fa9e2,Panasonic
7006d6a2a14afe2e,Eaton
705f928b3c742971,Honeywell
706da002d11b385d,Hope Rf
710dbe4e924f0766,Allegro MicroSystems
719e728d770095f9,Microchip
71c7a6d689b90897,Panasonic
7334f33fbe27460a,Vishay
73bc007adfa7cccc,Texas Instruments
743fffa2be1555ad,Texas Instruments
7445a474df232941,HIROSE
7542dbbea6aa01ad,Maxim Electronics
75a7ecf3bf4c480d,TE
75eb630b2ffad0f9,Vishay
7684849e9f10802d,Panasonic
770bc2cde80320e4,Analog Devices Inc
776739ffce7fee71,Amphenol
78212dc4c7d62085,Vishay
78479d907dce404a,ROHM
786a433104afd150,Texas Instruments
7871a997b64c2c97,ON Semi
7914c7c95e1b0c4a,Texas Instruments
7ab23177f51c9f96,Vishay
7af799a1e4471847,E-Switch
7b6b5f0399aa2b82,Microchip
7c352214c70ddeb0,Vishay
7c449e5705c75fd1,Bourns
7ca40ad430481c6f,Texas Instruments
7cf064308176f170,NXP
7d35be215a339ac9,STMicroelectronics
7d57414035770357,AVX
7dcf3d397f5c9183,Linear Technologies
7ede233c02fdb85e,YAGEO
7eef09fe3288fd9d,Vishay
7f2deb04a00742f8,Abracon
7fe896f525a927e3,Epson
806e0a34c824e62d,Molex
8073e86807a05440,Nuvoton
8101ca9ab0bf65a7,Panasonic
81181b07719961cf,Fairchild
81aa7b6b6a6cfbe0,Microchip
81bf59907d682348,Cirrus Logic Inc.
81d62698bf715b22,Infineon
82e61ba064063173,Xuntong
8318282c8c9a46ff,Fairchild
8390cc6c45522ce7,On Shore Technology Inc.
839c21d8d4b431f9,C&K
83a8084c2fb93475,Microchip
8459794ce3087a86,"GeneSiC Semiconductor, Inc."
84d870402a626ec0,Texas Instruments
