manufacturerid,name,parentid,address,active,statusid,createddate,modifieddate,metaname,searchweight,icd_weight,isICD
4485,General Cable Carol,4488,NULL,1,NULL,10/08/2012 15:18,30/06/2015 21:45,General Cable Carol,1,0.481397,0
4486,General Cable GenSPEED,4488,NULL,1,NULL,10/08/2012 15:18,07/09/2014 17:40,General Cable GenSPEED,1,0,0
4487,General Cable NextGen,4488,NULL,1,NULL,10/08/2012 15:18,30/06/2015 21:45,General Cable NextGen,1,0,0
4488,General Cable,NULL,http://www.generalcable.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.144935,0
4489,General Devices,NULL,http://www.generaldevices.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.12862,0
4490,General Electron,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.06875,0
4491,General Hardware,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.05,0
4493,General Luminaire,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4494,General Motors,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4495,General Resistance,NULL,http://www.primetechnology.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,1,1
4496,General Tools,NULL,http://www.generaltools.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.274172,0
4497,General Wire,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.214286,0
4498,Generic Wire,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4499,Genesic,NULL,http://www.genesicsemi.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.625582,1
4500,Genesys Ideation,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4501,Genicom,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4502,Genie CCTV,NULL,http://www.geniecctv.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.131818,0
4503,Genie Group,NULL,http://www.geniegroup.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4504,Genius,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.146512,0
4505,Gennum,NULL,http://www.gennum.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.193045,1
4506,Gent,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4507,Gentech,NULL,http://www.gentechsensors.com/,1,NULL,10/08/2012 15:18,05/02/2015 20:20,Gentech,1,0.201754,1
4508,Geocel,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4509,Geoelectric,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.1,0
4510,Geoffrey Stokes,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4511,George Fischer,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.128733,0
4512,George Risk,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.809524,0
4513,Gerard Industries,NULL,NULL,1,NULL,10/08/2012 15:18,05/02/2015 15:48,NULL,1,0.2,0
4514,Gerard Mang,NULL,http://www.mang.fr,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.1,0
4515,Gerber,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.103704,0
4516,Gesipa,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.728571,0
4517,Geta,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4518,GHI Electronics,NULL,NULL,1,NULL,10/08/2012 15:18,15/08/2014 20:22,NULL,1,0.330088,1
4519,Gibo/Komada,NULL,http://www.gkchairs.com/,1,NULL,10/08/2012 15:18,05/02/2015 22:44,NULL,1,0,0
4520,GIC,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.403604,0
4521,Gie-Tec,NULL,http://www.gie-tec.de/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0166667,0
4522,Gigabyte,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0608108,0
4523,Gigatronix,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.275,0
4524,Gigavac,NULL,http://www.gigavac.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.2,1
4525,GigOptix,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4526,Gilbow,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.16,0
4527,Gillette,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.3,0
4528,Gimatic,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.5,0
4529,GJD,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.8,0
4530,Gl Rexroth,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.5,0
4531,Glamox Luxo,NULL,http://www.glamox.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.3175,0
4532,Glassguard,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0763636,0
4533,Gledhill,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4534,Gleichmann,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,1
4535,Glenair,NULL,http://www.glenair.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.261701,1
4536,Global Communications,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.488889,0
4537,Global Connector Technology,NULL,http://www.globalconnectortechnology.com/,1,NULL,10/08/2012 15:18,30/06/2015 21:43,NULL,1,0.22318,1
4538,Global Fans,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.183133,0
4539,Global Laser,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.030137,1
4540,Global Measurement,NULL,NULL,1,NULL,10/08/2012 15:18,30/06/2015 21:42,Global Measurement & Control,1,0.7925,0
4542,Global Navigation Systems,NULL,NULL,1,NULL,10/08/2012 15:18,30/06/2015 21:42,NULL,1,0.104545,1
4543,Global Power,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4545,Global Specialties,NULL,http://www.globalspecialties.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.149541,1
4546,Globalsat,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.75,1
4547,Globe Motors,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.2,0
4548,Glynwed,NULL,NULL,1,NULL,10/08/2012 15:18,05/02/2015 15:47,NULL,1,0,0
4549,GMC,NULL,http://www.gossenmetrawatt.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.216304,0
4550,GMC-I Prosys,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4551,GMP,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4552,GN Netcom,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0272727,0
4553,Go Switch,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4554,Gofer Electronics,NULL,NULL,1,NULL,10/08/2012 15:18,05/02/2015 15:47,NULL,1,0,0
4555,Gojo,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4557,Gold,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4558,Goldline,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.2,0
4559,GoldX,NULL,http://www.goldxproducts.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.194444,0
4560,Golledge,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4561,Goncalves,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4562,Goodhand,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4563,Goodmans,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.16,0
4564,Gordon Brush,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4565,Gordos,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,1
4566,Gore,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.365982,1
4567,Gossen Metrawatt,NULL,http://www.gossenmetrawatt.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0595308,0
4568,Gotham,NULL,http://www.gotham.ch/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.572222,0
4569,Gottlieb,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4570,Gould,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4571,Gowanda,NULL,http://www.gowanda.com/,1,NULL,10/08/2012 15:18,05/02/2015 15:47,NULL,1,0.878403,1
4572,GP Batteries,4556,http://www.gpbatteries.com/,1,NULL,10/08/2012 15:18,30/06/2015 21:42,Gold Peak GP Batteries,1,0.138824,0
4573,GPC Industries,NULL,NULL,1,NULL,10/08/2012 15:18,05/02/2015 15:47,NULL,1,0.0824324,0
4574,GPS,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.000497512,0
4575,Grace Engineered Products,NULL,http://www.graceport.com/,1,NULL,10/08/2012 15:18,30/06/2015 21:42,NULL,1,0.0453476,0
4576,GrafTech,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.2,0
4577,Grainger,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4578,Gramatech,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4579,Grampus,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4580,Grand-Tek Technology,NULL,NULL,1,NULL,10/08/2012 15:18,30/06/2015 21:42,NULL,1,0.00141176,1
4581,Grandtec,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.04,0
4582,Grant,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.02,0
4583,Graphtec,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4585,Grawater,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.6,0
4586,Graychip,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4587,Grayhill,NULL,http://www.grayhill.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.206336,1
4588,Green Clean,NULL,http://www.green-clean.at/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4589,Greenfield,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0777778,0
4590,Greenliant,NULL,http://www.greenliant.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.50869,1
4591,Greenwich Instruments,NULL,NULL,1,NULL,10/08/2012 15:18,05/02/2015 15:47,NULL,1,0.342424,1
4592,Gremco,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.1,0
4593,Griffin,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.349618,0
4594,Grip-On Tools,NULL,NULL,1,NULL,10/08/2012 15:18,05/02/2015 15:46,NULL,1,0.238156,0
4595,Gripple,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0113208,0
4596,Grobet,NULL,http://www.grobetusa.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4597,Groov-Pin,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4598,Grove Gear,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4599,Grundig,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.000117371,0
4600,Intermatic GrÃ¤sslin,2486,NULL,1,NULL,10/08/2012 15:18,30/06/2015 22:56,Intermatic Grässlin,1,0.0695164,0
4601,GS Industrie,NULL,http://www.gs-gmbh.de/,1,NULL,10/08/2012 15:18,05/02/2015 15:46,NULL,1,0,0
4602,GSI Technology,NULL,NULL,1,NULL,10/08/2012 15:18,05/02/2015 15:46,NULL,1,0.901632,1
4603,GT Line,NULL,http://www.gtline.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0827586,0
4604,GTE,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4605,GTG Engineering,NULL,NULL,1,NULL,10/08/2012 15:18,05/02/2015 15:46,NULL,1,0,0
4606,GTK,NULL,http://www.gtk.co.uk/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,1
4607,Guardian Electric,NULL,http://www.guardian-electric.com/,1,NULL,10/08/2012 15:18,15/08/2014 12:34,NULL,1,0.202649,0
4608,Guardmaster,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.956,0
4609,Gudebrod,NULL,http://www.gudebrod.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4610,Guillemot,NULL,NULL,1,NULL,10/08/2012 15:18,05/02/2015 15:46,NULL,1,0.1,0
4611,Guitel,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4612,Gunk,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4613,Gunson,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.1,0
4614,Gunze,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.32,1
4615,Gut,NULL,http://www.robertgut.ch,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4616,GW Instek,NULL,http://www.gw-instek.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.368684,0
4617,Gwentech,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4618,GWP Conductive,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.1,0
4619,H Hinke,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4620,H Tinsley,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4621,H&D Wireless,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.522727,1
4622,Habia,NULL,http://www.habia.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.10102,0
4623,Hager,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.312,1
4624,Hagner,NULL,http://www.hagner.se/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4625,Hahm,NULL,http://www.hahm-co.de/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.1,0
4626,Hahn,NULL,http://www.hahn-trafo.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.476678,1
4627,Hailo-Werk,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4628,Hakko,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0401978,0
4629,Halda,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4630,Hall,NULL,http://www.gjhall.co.uk/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0837838,0
4631,HALO,NULL,http://www.haloelectronics.com/,1,NULL,10/08/2012 15:18,15/08/2014 20:22,NULL,1,0.70282,1
4632,HAM,NULL,http://www.ham-tools.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.093,0
4633,Hama,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.197797,0
4634,Hamamatsu,NULL,http://www.hamamatsu.com/,1,NULL,10/08/2012 15:18,15/08/2014 12:35,NULL,1,0.244928,1
4635,Hameg,NULL,http://www.hameg.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0984211,0
4636,Littelfuse Hamlin,3002,http://www.hamlin.com/,1,NULL,10/08/2012 15:18,05/02/2015 15:45,Littelfuse Hamlin,1,0.161893,1
4637,Hammerite,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4638,Hammond Manufacturing,NULL,http://www.hammondmfg.com/,1,NULL,10/08/2012 15:18,05/02/2015 15:45,NULL,1,0.26847,0
4639,Hammond Power Solutions,NULL,http://www.hammondpowersolutions.com/,1,NULL,10/08/2012 15:18,30/06/2015 21:41,NULL,1,0.0879146,1
4640,Hampshire,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4641,HAN Touch,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.379592,1
4642,Hand Held Products,NULL,NULL,1,NULL,10/08/2012 15:18,05/02/2015 15:45,NULL,1,0.05,0
4643,Handy Twins,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4644,Hanlong Tools,NULL,http://www.hanlong.com.tw/,1,NULL,10/08/2012 15:18,05/02/2015 15:45,NULL,1,0,0
4645,Hanna Instruments,NULL,http://www.hannainst.com/,1,NULL,10/08/2012 15:18,05/02/2015 15:45,NULL,1,0.0561404,0
4646,HANNS-G,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4647,Hannspree,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.114286,0
4648,Hans Mesenholler,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.06,0
4649,Hansil,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4650,Hansol,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4651,Hantouch,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4652,Hantronix,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0775229,1
4653,Hanwha Solarone,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4654,Happ Controls,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.5,1
4655,Harbour Industries,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.500862,0
4656,Hardman,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4657,Harley Davidson,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4658,Harris Communications,NULL,http://www.harriscomm.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.06,0
4659,Hart Scientific,NULL,http://www.hartscientific.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4660,HARTING Technology,NULL,http://www.harting.com/,1,NULL,10/08/2012 15:18,05/02/2015 15:45,NULL,1,0.336145,1
4661,Hartland,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4662,Hartmann,NULL,http://hartmann-codier.de/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.150092,1
4663,Harvard Engineering,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.6625,0
4664,Inolux,NULL,http://www.harvatek.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0255499,1
4665,Harwin,NULL,http://www.harwin.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.369789,1
4666,Hasco Components,NULL,NULL,1,NULL,10/08/2012 15:18,15/08/2014 21:37,NULL,1,0.612121,1
4667,Hauppauge Computer Works,NULL,NULL,1,NULL,10/08/2012 15:18,30/06/2015 21:41,NULL,1,0.128,0
4668,Hawera,NULL,http://www.hawera.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.1,0
4669,Hawk,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4670,Hawker Energy,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.192308,0
4671,Hayes Microcomputer,NULL,NULL,1,NULL,10/08/2012 15:18,30/06/2015 21:41,NULL,1,0.1,0
4672,Haywood Rotomoulding,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4673,HC Protek,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0268707,0
4674,HCC Embedded,NULL,http://www.hcc-embedded.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4675,HCK,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.611111,0
4676,Hean Lee Radio Service,NULL,NULL,1,NULL,10/08/2012 15:18,30/06/2015 21:41,NULL,1,0,0
4677,Hearst Publications,NULL,NULL,1,NULL,10/08/2012 15:18,15/08/2014 12:38,Hearst,1,0,0
4678,Heatovent,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.2,0
4679,Hebei Jiya,NULL,http://www.jiyalcd.com/,1,NULL,10/08/2012 15:18,05/02/2015 15:44,NULL,1,0,1
4680,Heico Lighting,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4681,Heidenhain,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4682,Heiru,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.1,0
4683,Helag,NULL,http://www.helag.se/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.147059,1
4684,Helicoil,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4685,Helicomm,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.762963,1
4686,Helieon,NULL,http://www.helieon.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.933333,0
4687,Helix,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.242105,0
4688,Hella,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0909091,0
4690,HellermannTyton,NULL,http://www.hellermanntyton.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0415509,1
4691,Helukabel,NULL,http://www.helukabel.de/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.132387,0
4692,Helvoet,NULL,http://www.helvoet.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,1,0
4693,Hempe Manufacturing,NULL,NULL,1,NULL,10/08/2012 15:18,05/02/2015 15:44,NULL,1,0,0
4694,Hendon Semiconductors,NULL,NULL,1,NULL,10/08/2012 15:18,15/08/2014 21:06,NULL,1,0.712281,1
4695,Hengstler,NULL,http://www.hengstler.de/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.333151,0
4696,Henkel Hysol,4699,NULL,1,NULL,10/08/2012 15:18,30/06/2015 22:55,Henkel Hysol,1,0,0
4697,Henkel Loctite,4699,NULL,1,NULL,10/08/2012 15:18,30/06/2015 22:55,Henkel Loctite,1,0.032428,0
4698,Henkel Multicore,4699,NULL,1,NULL,10/08/2012 15:18,30/06/2015 22:55,Henkel Multicore,1,0.0635838,0
4699,Henkel,NULL,http://www.henkel.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0340426,0
4700,Hensel,NULL,http://www.hensel-electric.de/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.108108,0
4701,Hepco,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.420779,0
4702,Hepworth,NULL,NULL,1,NULL,10/08/2012 15:18,30/06/2015 21:41,NULL,1,0.1,0
4703,Heraeus,NULL,http://heraeus-sensor-technology.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.447183,1
4704,Herga,NULL,http://www.herga.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.300448,0
4705,Hermetic Switch,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0677778,1
4706,Hero,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.074,1
4707,Hevi-Duty,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4708,HEW,NULL,http://www.hew-kabel.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0206349,0
4709,Hewlett Packard,NULL,http://www.hewlett-packard.com/,1,NULL,10/08/2012 15:18,05/02/2015 20:49,NULL,1,0.0171246,0
4710,Hex Cap Screws,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.538462,1
4711,Hexacon,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4712,Hexcraft,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.333333,0
4713,Hexwax,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.732,1
4714,Heyco,NULL,http://www.heyco.com/,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.0206286,1
4715,Hi Test,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4716,Hi-Bond,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4717,Hi-Force,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.428571,0
4718,Hi-G Relays,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
4719,HI-GRIP,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0.8,0
4720,Hi-Rev,NULL,NULL,1,NULL,10/08/2012 15:18,10/08/2012 15:18,NULL,1,0,0
